,text,tag,author,from_book
118,人生幸福有两件事最重要，一是爱怜，主要来自我爱的人和爱我的人。爱怜使人生活充满希望和快乐；二是你长久坚持的事业或是爱好。事业和爱好让人忘记忧愁和烦恼。,坚持,,
119,但他始终认为，为了与他人真正在一起，唯一的出路是与他人相疏离，他在生命的每时每刻都顽固地为自己和为他人坚持那种不方便的特立独行和离群索居。这就是他作为诗人、探险者、革命者的志趣。,坚持,卡尔维诺,《树上的男爵》
120,烦事不必纠缠，好事要坚持到底。这大概是所有成功人士的共同特征。,坚持,,
121,人们有个共同的缺点，就是容易说些自以为他人爱听的话而不坚持真理。,坚持,若泽·萨拉马戈,《修道院纪事》
122,人过半百，我就信奉一句话，多做有意义的事情，怎么都错不了！就像读书，虽然刚开始无趣，很难，但只要我们坚持去做，日复一日，它就会开花结果。,坚持,,
123,对我来说最好的出路 不是走出去 而是走下去,坚持,东野圭吾,《嫌疑人X的献身》
124,“徒劳之举，你为什么还要坚持？”,坚持,《英雄联盟》,
125,道理很简单，不能因为我们在此之前已经失败了一百年，就认为我们没有理由去争取胜利。,坚持,哈珀·李,《杀死一只知更鸟》
126,勇敢是，当你还未开始就已知道自己会输，可你依然要去做，而且无论如何都要把它坚持到底。,坚持,哈珀·李,《杀死一只知更鸟》
127,我们不只是在这里抵抗日本人，我们是在给他们看，中国人还在。,坚持,管虎,《八佰》
128,赵敏微微一笑，说道：“我有几句话跟张教主说，说毕便去，容日再行叨扰。”杨逍道：“赵姑娘有甚么话，待行礼之后再说不迟。”赵敏道：“行礼之后，已经迟了。”,坚持,金庸,《倚天屠龙记》
129,在人群中坚持你的信仰是一件很难的事。,坚持,汤姆·舒尔曼,《死亡诗社》
130,我们都有一种被人接受的需要。但是你必须坚持自己的信仰是独特的是你自己的，哪怕别人认为它们很怪，或者很讨厌，哪怕一群人都说，那太差。,坚持,汤姆·舒尔曼,《死亡诗社》
131,日子已经苦的不能在苦了，所以在吃的东西上就不能再吃苦的东西，最少让自己的味蕾尝到甜蜜的滋味，藉此告诉自己，撑下去，撑下去，撑下去，只要撑下去，未来还是有希望的，未来的日子很有可能就是甜蜜的。,坚持,J·K·罗琳,《哈利·波特》
132,"强者自强,这世界上没有天生的废物，只有甘当废物的人,因此戒骄戒躁,坚持自己的信仰，并努力为之奋斗",坚持,J·K·罗琳,《哈利·波特》
133,我相信我们最后一定会胜利，因为我们我拥有他所没有的东西--我们所想要守护的一切。,坚持,J·K·罗琳,《哈利·波特》
134,勇气有许多种，对付敌人，我们需要超人的胆量，而要在朋友面前坚持自己的立场，同样也需要很大的勇气。,坚持,J·K·罗琳,《哈利·波特》
135,It takes a great deal of bravery to stand up to our enemies，but just as much to stand up to our friends.,坚持,J·K·罗琳,《哈利·波特》
136,不准回来，不准想到我们，不准回头，不准写信，想家时要熬住，忘了我们。要是你失败逃回来，不要来见我，我不会让你见我，懂吗？,坚持,吉赛贝·托纳多雷,《天堂电影院》
137,有时候，坚持了你最不想干的事情之后，便可得到你最想要的东西。,坚持,宫崎骏,《天空之城》
138,虽然绝大部分都错了 又错了 还是错的 但还是要继续。,坚持,张嘉佳,《从你的全世界路过》
139,而在人生中，因为我一定会喜欢你，所以真的有些道路是要跪着走完的，就为了坚持说，我喜欢你。,坚持,张嘉佳,《从你的全世界路过》
